20260401 060000;4722.925000;4724.475000;4722.355000;4723.355000;0
20260401 060100;4723.395000;4723.525000;4719.155000;4720.905000;0
20260401 060200;4720.985000;4721.075000;4719.385000;4720.725000;0
20260401 060300;4720.865000;4722.075000;4720.438000;4722.075000;0
20260401 060400;4722.295000;4722.295000;4718.245000;4718.625000;0
20260401 060500;4718.605000;4721.275000;4718.185000;4718.955000;0
20260401 060600;4718.935000;4720.295000;4717.845000;4720.015000;0
20260401 060700;4720.075000;4720.245000;4717.415000;4717.695000;0
20260401 060800;4717.725000;4720.095000;4717.425000;4719.525000;0
20260401 060900;4719.495000;4720.345000;4717.845000;4717.865000;0
20260401 061000;4717.715000;4718.275000;4715.275000;4715.975000;0
20260401 061100;4715.955000;4719.155000;4715.825000;4718.565000;0
20260401 061200;4718.545000;4718.605000;4716.535000;4717.245000;0
20260401 061300;4717.205000;4719.015000;4715.775000;4717.835000;0
20260401 061400;4717.875000;4718.105000;4715.315000;4715.525000;0
20260401 061500;4715.385000;4718.185000;4715.115000;4717.355000;0
20260401 061600;4717.385000;4717.555000;4715.875000;4716.185000;0
20260401 061700;4716.255000;4718.595000;4716.065000;4717.495000;0
20260401 061800;4717.475000;4719.445000;4717.475000;4719.445000;0
20260401 061900;4719.415000;4720.865000;4717.145000;4719.695000;0
20260401 062000;4719.675000;4722.815000;4719.315000;4720.165000;0
20260401 062100;4720.705000;4723.445000;4720.515000;4723.215000;0
20260401 062200;4723.235000;4725.785000;4721.495000;4725.195000;0
20260401 062300;4725.235000;4728.835000;4724.595000;4726.015000;0
20260401 062400;4725.995000;4726.615000;4724.765000;4724.915000;0
20260401 062500;4724.965000;4725.015000;4723.375000;4724.305000;0
20260401 062600;4724.355000;4724.765000;4721.775000;4724.165000;0
20260401 062700;4724.255000;4725.015000;4723.655000;4724.325000;0
20260401 062800;4724.075000;4724.735000;4722.168000;4724.495000;0
20260401 062900;4724.555000;4728.545000;4724.265000;4728.115000;0
20260401 063000;4728.085000;4730.675000;4727.745000;4730.475000;0
20260401 063100;4730.405000;4731.785000;4730.275000;4731.675000;0
20260401 063200;4731.675000;4731.845000;4728.605000;4728.835000;0
20260401 063300;4728.735000;4728.915000;4727.825000;4728.755000;0
20260401 063400;4728.805000;4728.805000;4725.855000;4726.695000;0
20260401 063500;4726.645000;4731.565000;4726.095000;4730.595000;0
20260401 063600;4730.735000;4730.995000;4729.435000;4729.465000;0
20260401 063700;4729.588000;4729.785000;4728.755000;4729.385000;0
20260401 063800;4729.535000;4729.535000;4727.455000;4727.625000;0
20260401 063900;4727.618000;4730.215000;4727.008000;4729.835000;0
20260401 064000;4729.788000;4732.025000;4729.785000;4731.955000;0
20260401 064100;4731.935000;4732.178000;4731.375000;4731.975000;0
20260401 064200;4731.905000;4733.935000;4730.525000;4733.085000;0
20260401 064300;4732.985000;4733.305000;4732.305000;4733.048000;0
20260401 064400;4733.055000;4735.958000;4733.055000;4734.515000;0
20260401 064500;4734.815000;4737.158000;4734.425000;4736.865000;0
20260401 064600;4736.805000;4737.185000;4735.315000;4735.755000;0
20260401 064700;4735.635000;4738.058000;4735.395000;4738.058000;0
20260401 064800;4738.058000;4738.265000;4736.565000;4737.225000;0
20260401 064900;4737.168000;4738.395000;4735.905000;4736.835000;0
20260401 065000;4736.755000;4736.755000;4728.975000;4730.715000;0
20260401 065100;4730.695000;4731.605000;4727.815000;4729.695000;0
20260401 065200;4729.755000;4732.345000;4729.455000;4731.595000;0
20260401 065300;4731.615000;4731.915000;4730.088000;4730.088000;0
20260401 065400;4730.068000;4731.805000;4729.745000;4731.765000;0
20260401 065500;4731.825000;4731.855000;4728.045000;4728.595000;0
20260401 065600;4728.645000;4729.905000;4727.835000;4728.495000;0
20260401 065700;4728.525000;4731.925000;4728.295000;4730.075000;0
20260401 065800;4730.085000;4731.005000;4729.225000;4730.695000;0
20260401 065900;4731.015000;4731.685000;4730.558000;4730.985000;0
20260401 070000;4730.935000;4733.375000;4729.715000;4732.565000;0
20260401 070100;4732.565000;4733.915000;4731.255000;4731.315000;0
20260401 070200;4731.845000;4732.025000;4728.085000;4729.915000;0
20260401 070300;4729.945000;4734.275000;4729.945000;4732.645000;0
